thumb,index,middle,ring,pinkie,accx1,accy1,accz1,gx1,gy1,gz1,accx2,accy2,accz2,gx2,gy2,gz2,anillo,label
375.0,253.0,294.0,295.0,270.0,16408.0,-644.0,4552.0,-337.0,-105.0,7.0,-13516.0,1768.0,7472.0,-212.0,176.0,-17.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16296.0,-612.0,4692.0,-375.0,13.0,28.0,-13464.0,1640.0,7576.0,-98.0,60.0,-98.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16380.0,-1008.0,4644.0,-243.0,-174.0,-2.0,-13460.0,1776.0,7560.0,-161.0,117.0,-165.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16292.0,-696.0,4864.0,-267.0,2.0,-48.0,-13624.0,1628.0,7496.0,-26.0,83.0,-67.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16308.0,-768.0,4836.0,-460.0,-37.0,72.0,-13552.0,1800.0,7508.0,20.0,42.0,-110.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16400.0,-752.0,4532.0,-388.0,-149.0,-66.0,-13404.0,1856.0,7476.0,-76.0,19.0,-94.0,1.0,B
374.0,252.0,294.0,295.0,270.0,16316.0,-560.0,4500.0,-472.0,-85.0,-167.0,-13512.0,1588.0,7436.0,-69.0,-22.0,-108.0,1.0,B
375.0,253.0,294.0,295.0,270.0,16404.0,-984.0,4952.0,-377.0,-188.0,-147.0,-13444.0,1756.0,7452.0,-47.0,90.0,-86.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16372.0,-768.0,4572.0,-489.0,-44.0,-84.0,-13424.0,1792.0,7536.0,-107.0,97.0,-82.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16428.0,-756.0,4648.0,-331.0,-70.0,-15.0,-13508.0,2084.0,7472.0,-35.0,150.0,-122.0,1.0,B
374.0,252.0,294.0,295.0,270.0,16384.0,-912.0,4484.0,-327.0,-18.0,-55.0,-13492.0,1832.0,7464.0,-113.0,120.0,-9.0,1.0,B
375.0,253.0,294.0,295.0,271.0,16356.0,-784.0,4772.0,-305.0,124.0,100.0,-13476.0,1384.0,7408.0,-28.0,89.0,-101.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16324.0,-880.0,4988.0,-261.0,-93.0,78.0,-13476.0,1892.0,7496.0,-213.0,172.0,8.0,1.0,B
375.0,253.0,294.0,295.0,270.0,16324.0,-628.0,4424.0,-310.0,87.0,-81.0,-13508.0,1740.0,7380.0,-111.0,56.0,-138.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16392.0,-804.0,4632.0,-377.0,-79.0,-30.0,-13504.0,1932.0,7404.0,-100.0,118.0,-69.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16408.0,-728.0,4468.0,-416.0,-4.0,-78.0,-13412.0,1644.0,7700.0,-153.0,108.0,-24.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16200.0,-700.0,4740.0,-292.0,-91.0,-46.0,-13516.0,1852.0,7564.0,-93.0,123.0,-142.0,1.0,B
374.0,252.0,295.0,295.0,270.0,16352.0,-708.0,4588.0,-307.0,73.0,-56.0,-13556.0,1824.0,7472.0,-198.0,51.0,-69.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16328.0,-820.0,4644.0,-388.0,-15.0,40.0,-13480.0,1876.0,7640.0,-66.0,161.0,-136.0,1.0,B
374.0,253.0,294.0,295.0,270.0,16372.0,-780.0,4288.0,-351.0,-63.0,-28.0,-13480.0,1764.0,7300.0,-162.0,167.0,-115.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16212.0,-740.0,4660.0,-388.0,3.0,-48.0,-13492.0,1748.0,7480.0,-69.0,81.0,-79.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16328.0,-916.0,4544.0,-345.0,15.0,-98.0,-13524.0,1760.0,7444.0,-109.0,81.0,-125.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16372.0,-856.0,4532.0,-485.0,16.0,-124.0,-13712.0,1888.0,7484.0,-163.0,-12.0,-65.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16168.0,-588.0,4528.0,-419.0,-29.0,-14.0,-13536.0,1852.0,7472.0,0.0,39.0,-204.0,1.0,B
374.0,253.0,295.0,295.0,271.0,16316.0,-920.0,4640.0,-346.0,-46.0,-23.0,-13524.0,1680.0,7540.0,-107.0,80.0,-71.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16304.0,-768.0,4616.0,-346.0,-45.0,11.0,-13504.0,1844.0,7672.0,-97.0,58.0,-110.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16388.0,-712.0,4564.0,-385.0,-71.0,-50.0,-13500.0,1784.0,7604.0,-93.0,163.0,-130.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16348.0,-1028.0,4652.0,-522.0,-2.0,-22.0,-13408.0,1972.0,7408.0,-89.0,149.0,-124.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16284.0,-908.0,4584.0,-352.0,-43.0,-34.0,-13544.0,1644.0,7556.0,-71.0,122.0,-92.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16308.0,-364.0,4708.0,-221.0,27.0,122.0,-13620.0,1936.0,7384.0,-18.0,158.0,-78.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16300.0,-896.0,4612.0,-464.0,-55.0,-127.0,-13288.0,1668.0,7780.0,-108.0,73.0,-128.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16408.0,-844.0,4536.0,-340.0,-43.0,-1.0,-13532.0,1812.0,7448.0,-114.0,60.0,-96.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16436.0,-600.0,4192.0,-508.0,122.0,47.0,-13416.0,1772.0,7344.0,-73.0,61.0,-230.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16292.0,-680.0,4764.0,-370.0,1.0,103.0,-13412.0,1956.0,7400.0,-101.0,25.0,-124.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16260.0,-944.0,4488.0,-434.0,-131.0,-35.0,-13488.0,1840.0,7556.0,-155.0,28.0,-211.0,1.0,B
374.0,253.0,295.0,295.0,270.0,16304.0,-596.0,4740.0,-367.0,30.0,38.0,-13488.0,1636.0,7544.0,-21.0,108.0,-55.0,1.0,B
374.0,253.0,295.0,295.0,271.0,16404.0,-844.0,4360.0,-447.0,-89.0,49.0,-13520.0,1644.0,7528.0,-42.0,158.0,-136.0,1.0,B
374.0,254.0,295.0,295.0,270.0,16272.0,-724.0,4616.0,-416.0,-29.0,-60.0,-13608.0,1664.0,7432.0,-75.0,82.0,-173.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16392.0,-764.0,4756.0,-382.0,-34.0,-88.0,-13360.0,1764.0,7500.0,-7.0,-13.0,-136.0,1.0,B
375.0,253.0,295.0,295.0,270.0,16452.0,-980.0,4572.0,-439.0,-7.0,-38.0,-13372.0,1760.0,7684.0,66.0,7.0,-351.0,1.0,B
374.0,253.0,295.0,295.0,271.0,16292.0,-652.0,4480.0,-580.0,-22.0,-35.0,-13752.0,1632.0,7424.0,-95.0,84.0,-15.0,1.0,B
374.0,253.0,295.0,295.0,271.0,16312.0,-824.0,4536.0,-501.0,-211.0,25.0,-13436.0,1636.0,7520.0,-95.0,42.0,-188.0,1.0,B
374.0,253.0,295.0,295.0,271.0,16428.0,-744.0,4560.0,-331.0,99.0,-53.0,-13572.0,1664.0,7444.0,-112.0,-12.0,-299.0,1.0,B
375.0,253.0,296.0,295.0,271.0,16368.0,-1220.0,4332.0,-389.0,31.0,-220.0,-13572.0,1680.0,7612.0,0.0,-124.0,-199.0,1.0,B
375.0,254.0,295.0,296.0,271.0,16308.0,-660.0,4492.0,-501.0,-101.0,-155.0,-13372.0,1632.0,7692.0,57.0,46.0,-345.0,1.0,B
375.0,254.0,295.0,296.0,270.0,16364.0,-980.0,4508.0,-460.0,-171.0,-78.0,-13372.0,1544.0,7764.0,-118.0,120.0,-169.0,1.0,B
375.0,254.0,295.0,295.0,271.0,16416.0,-916.0,4416.0,-607.0,-68.0,-81.0,-13600.0,1536.0,7704.0,458.0,98.0,-790.0,1.0,B
374.0,254.0,295.0,296.0,270.0,16660.0,-960.0,4348.0,-715.0,-92.0,-9.0,-13304.0,1444.0,7516.0,32.0,86.0,-239.0,1.0,B
375.0,254.0,295.0,295.0,270.0,16344.0,-1272.0,4476.0,-485.0,-65.0,2.0,-13596.0,1452.0,7740.0,-104.0,7.0,-153.0,1.0,B
374.0,254.0,296.0,295.0,271.0,16412.0,-476.0,3844.0,-140.0,-42.0,-80.0,-13444.0,1396.0,7656.0,-125.0,315.0,47.0,1.0,B
375.0,254.0,295.0,295.0,271.0,16396.0,-792.0,4540.0,-155.0,41.0,204.0,-13588.0,1596.0,7228.0,-238.0,85.0,-169.0,1.0,B
374.0,254.0,295.0,296.0,271.0,16372.0,-920.0,4356.0,-487.0,-153.0,-78.0,-13360.0,1420.0,7524.0,-44.0,14.0,-188.0,1.0,B
374.0,254.0,295.0,296.0,271.0,16376.0,-776.0,4352.0,-342.0,-142.0,16.0,-13412.0,1672.0,7704.0,-20.0,61.0,-218.0,1.0,B
375.0,253.0,295.0,295.0,271.0,16392.0,-1008.0,4132.0,-462.0,-121.0,-20.0,-13440.0,1428.0,7692.0,-88.0,144.0,-101.0,1.0,B
375.0,254.0,295.0,295.0,271.0,16444.0,-848.0,3892.0,-282.0,-1.0,-127.0,-13484.0,1532.0,7624.0,-94.0,92.0,-75.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16376.0,-740.0,4456.0,-593.0,-107.0,4.0,-13260.0,1396.0,7860.0,-137.0,93.0,-157.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16408.0,-776.0,4328.0,-471.0,157.0,-198.0,-13472.0,1372.0,7660.0,-1.0,17.0,-114.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16460.0,-712.0,4284.0,-390.0,169.0,-123.0,-13256.0,1456.0,7784.0,10.0,89.0,-84.0,1.0,B
375.0,254.0,295.0,295.0,271.0,16512.0,-1080.0,3780.0,-356.0,210.0,37.0,-13316.0,1576.0,7644.0,16.0,-94.0,-22.0,1.0,B
374.0,254.0,295.0,296.0,271.0,16368.0,-696.0,4312.0,-347.0,-22.0,-157.0,-13380.0,1528.0,7804.0,-8.0,29.0,-54.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16356.0,-540.0,4508.0,-319.0,-36.0,-53.0,-13504.0,1696.0,7748.0,-226.0,151.0,-193.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16384.0,-752.0,4632.0,-388.0,-98.0,-97.0,-13276.0,1528.0,7660.0,-128.0,128.0,-140.0,1.0,B
374.0,254.0,295.0,296.0,271.0,16424.0,-672.0,4316.0,-327.0,-4.0,-69.0,-13456.0,1424.0,7824.0,-165.0,112.0,-8.0,1.0,B
374.0,254.0,295.0,296.0,271.0,16448.0,-592.0,4396.0,-264.0,95.0,-12.0,-13300.0,1604.0,7720.0,66.0,87.0,1.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16332.0,-784.0,4588.0,-305.0,29.0,2.0,-13476.0,1584.0,7584.0,-32.0,311.0,45.0,1.0,B
374.0,254.0,296.0,295.0,271.0,16596.0,-908.0,4452.0,-707.0,-135.0,-199.0,-13356.0,1924.0,7944.0,-197.0,129.0,-185.0,1.0,B
374.0,254.0,296.0,295.0,271.0,16424.0,-928.0,4292.0,-588.0,-48.0,120.0,-13160.0,1356.0,7636.0,94.0,-11.0,-138.0,1.0,B
374.0,254.0,296.0,296.0,271.0,16448.0,-352.0,4080.0,-256.0,81.0,-100.0,-13644.0,1748.0,7788.0,-204.0,171.0,-98.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16352.0,-620.0,4476.0,-639.0,-204.0,-175.0,-13284.0,1420.0,7692.0,114.0,-188.0,-165.0,1.0,B
374.0,254.0,296.0,296.0,271.0,16152.0,-320.0,4768.0,-408.0,26.0,-81.0,-13392.0,1432.0,7900.0,-208.0,427.0,-6.0,1.0,B
374.0,254.0,296.0,296.0,271.0,16240.0,-212.0,3896.0,-542.0,84.0,119.0,-13328.0,1764.0,7848.0,-118.0,242.0,-151.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16472.0,-384.0,4272.0,-498.0,-142.0,95.0,-13404.0,1356.0,7620.0,-534.0,-96.0,-19.0,1.0,B
374.0,254.0,295.0,295.0,271.0,16232.0,-480.0,4560.0,-297.0,15.0,-4.0,-13208.0,1360.0,7832.0,-37.0,77.0,-199.0,1.0,B
373.0,254.0,295.0,295.0,270.0,16460.0,-784.0,4152.0,-408.0,-251.0,-194.0,-13212.0,1608.0,7812.0,5.0,13.0,-65.0,1.0,B
374.0,254.0,296.0,296.0,271.0,16564.0,-976.0,4464.0,-117.0,-43.0,-181.0,-13144.0,936.0,8036.0,-61.0,11.0,97.0,1.0,B
373.0,254.0,296.0,295.0,271.0,16312.0,-440.0,5276.0,-253.0,-197.0,-137.0,-13328.0,1160.0,7716.0,-268.0,246.0,-9.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16464.0,-416.0,4260.0,-311.0,85.0,70.0,-13248.0,1476.0,7968.0,-165.0,-42.0,-108.0,1.0,B
373.0,254.0,295.0,296.0,271.0,16360.0,-664.0,4712.0,-255.0,142.0,15.0,-13376.0,1752.0,7672.0,-323.0,308.0,-232.0,1.0,B
373.0,254.0,295.0,296.0,271.0,16172.0,-832.0,4488.0,-244.0,389.0,49.0,-13380.0,1776.0,7908.0,-64.0,330.0,1.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16304.0,-204.0,4432.0,-221.0,87.0,62.0,-13664.0,1776.0,7652.0,-279.0,-83.0,2.0,1.0,B
373.0,254.0,295.0,296.0,271.0,16112.0,-676.0,4456.0,-79.0,-35.0,35.0,-13708.0,1068.0,7384.0,-155.0,153.0,195.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16192.0,-188.0,5016.0,-244.0,-32.0,-46.0,-13548.0,1332.0,7580.0,61.0,166.0,-96.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16320.0,-664.0,4384.0,-426.0,-37.0,-99.0,-13088.0,2028.0,7892.0,-244.0,-2.0,-301.0,1.0,B
373.0,254.0,295.0,296.0,271.0,16540.0,-1404.0,4576.0,-247.0,337.0,-261.0,-13432.0,888.0,7428.0,-292.0,-173.0,-104.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16280.0,-112.0,4672.0,-388.0,-70.0,-338.0,-13496.0,1368.0,7824.0,-111.0,-4.0,-89.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16264.0,-552.0,4316.0,-503.0,77.0,-100.0,-13356.0,2096.0,7708.0,31.0,95.0,33.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16456.0,-1028.0,4572.0,-296.0,-313.0,-212.0,-13092.0,1732.0,8136.0,-240.0,-70.0,-71.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16452.0,-556.0,4052.0,-509.0,35.0,-261.0,-13320.0,1528.0,7636.0,54.0,149.0,-78.0,1.0,B
373.0,255.0,295.0,296.0,272.0,16492.0,-564.0,4640.0,-232.0,21.0,-91.0,-13364.0,1704.0,7708.0,-131.0,116.0,34.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16124.0,-104.0,4504.0,-426.0,122.0,8.0,-13420.0,1832.0,7632.0,-262.0,236.0,141.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16240.0,-536.0,4692.0,-395.0,6.0,28.0,-13064.0,1960.0,7908.0,-155.0,97.0,289.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16340.0,-376.0,4808.0,-463.0,9.0,-143.0,-13152.0,1684.0,7856.0,-22.0,-49.0,-143.0,1.0,B
373.0,255.0,296.0,296.0,271.0,16384.0,-728.0,4880.0,-250.0,57.0,-112.0,-13272.0,2168.0,7952.0,-202.0,-116.0,-227.0,1.0,B
373.0,254.0,296.0,295.0,272.0,16592.0,-600.0,4096.0,-235.0,-76.0,201.0,-13568.0,1716.0,7436.0,-179.0,460.0,-138.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16076.0,-456.0,4600.0,-229.0,121.0,-50.0,-13408.0,2132.0,8068.0,316.0,-36.0,435.0,1.0,B
373.0,254.0,295.0,296.0,272.0,16936.0,-1652.0,3236.0,-308.0,-648.0,270.0,-12876.0,2404.0,7856.0,548.0,76.0,-80.0,1.0,B
373.0,254.0,296.0,296.0,271.0,16376.0,-52.0,4708.0,-503.0,464.0,-133.0,-13924.0,2464.0,7716.0,-3.0,-135.0,-433.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16096.0,-264.0,4140.0,-583.0,-262.0,-327.0,-13204.0,1932.0,8044.0,45.0,302.0,-107.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16412.0,-620.0,4360.0,-164.0,-250.0,-120.0,-12868.0,1472.0,8044.0,-28.0,47.0,-92.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16284.0,48.0,4744.0,-699.0,316.0,240.0,-13208.0,1772.0,7964.0,-256.0,101.0,-205.0,1.0,B
373.0,255.0,296.0,296.0,271.0,16140.0,-504.0,4808.0,-606.0,-223.0,243.0,-12836.0,1992.0,8064.0,166.0,278.0,-218.0,1.0,B
373.0,255.0,295.0,296.0,272.0,16332.0,-656.0,4476.0,-369.0,54.0,-157.0,-13408.0,1912.0,7668.0,81.0,43.0,5.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16184.0,-516.0,4996.0,-21.0,-309.0,30.0,-13512.0,1856.0,7692.0,-204.0,-103.0,-53.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16132.0,-484.0,4964.0,-123.0,-208.0,-126.0,-13488.0,1980.0,7800.0,-292.0,80.0,-220.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16248.0,-592.0,4676.0,-380.0,-277.0,-26.0,-13192.0,1760.0,7756.0,-144.0,62.0,-216.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16244.0,-496.0,4516.0,-467.0,-94.0,24.0,-13296.0,1608.0,7860.0,-180.0,205.0,-99.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16144.0,-540.0,4768.0,-397.0,31.0,-2.0,-13200.0,1592.0,7792.0,4.0,66.0,-65.0,1.0,B
373.0,254.0,296.0,296.0,272.0,16408.0,-620.0,4356.0,-377.0,-1.0,34.0,-13452.0,1744.0,7728.0,-132.0,170.0,-176.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16256.0,-456.0,4656.0,-410.0,-122.0,-65.0,-13316.0,1584.0,7748.0,69.0,164.0,-261.0,1.0,B
373.0,255.0,296.0,296.0,271.0,16176.0,-476.0,4612.0,-394.0,-16.0,63.0,-13396.0,1684.0,7628.0,-68.0,189.0,-163.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16256.0,-688.0,4320.0,-414.0,-95.0,23.0,-13264.0,1768.0,7636.0,-168.0,164.0,-63.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16196.0,-516.0,4484.0,-219.0,112.0,-5.0,-13452.0,1556.0,7628.0,-47.0,108.0,-171.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16432.0,-476.0,4344.0,-445.0,-93.0,0.0,-13296.0,1568.0,7692.0,-62.0,182.0,-122.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16444.0,-788.0,4388.0,-405.0,-25.0,-79.0,-13176.0,1616.0,7704.0,-115.0,193.0,-57.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16256.0,-784.0,4792.0,-310.0,-3.0,-124.0,-13436.0,1352.0,7596.0,44.0,93.0,-186.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16280.0,-536.0,4796.0,-298.0,39.0,73.0,-13380.0,1780.0,7508.0,-337.0,47.0,-114.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16328.0,-752.0,4448.0,-336.0,-3.0,26.0,-13496.0,1664.0,7568.0,-13.0,75.0,-132.0,1.0,B
374.0,255.0,296.0,296.0,272.0,16288.0,-548.0,4680.0,-434.0,-168.0,-40.0,-13532.0,1504.0,7576.0,-146.0,38.0,-142.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16300.0,-720.0,4504.0,-264.0,26.0,-16.0,-13400.0,1576.0,7816.0,-80.0,129.0,-21.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16360.0,-960.0,4640.0,-261.0,-61.0,37.0,-13276.0,1508.0,7644.0,-174.0,75.0,-193.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16348.0,-676.0,4700.0,-370.0,-129.0,-47.0,-13340.0,1708.0,7716.0,-204.0,24.0,-72.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16344.0,-688.0,4724.0,-245.0,-96.0,-133.0,-13448.0,1500.0,7680.0,-213.0,6.0,-79.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16192.0,-680.0,4560.0,-579.0,-34.0,124.0,-13328.0,1676.0,7864.0,-148.0,160.0,-49.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16316.0,-920.0,4608.0,-287.0,-161.0,-81.0,-13508.0,1544.0,7696.0,6.0,50.0,-231.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16452.0,-792.0,4232.0,-491.0,-77.0,-13.0,-13496.0,1748.0,7660.0,-124.0,27.0,-117.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16252.0,-820.0,4648.0,-416.0,84.0,-102.0,-13404.0,1456.0,7592.0,62.0,42.0,-131.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16280.0,-596.0,4600.0,-477.0,-115.0,-93.0,-13504.0,1608.0,7592.0,-125.0,139.0,-133.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16236.0,-832.0,4632.0,-529.0,223.0,-15.0,-13492.0,1636.0,7752.0,-90.0,124.0,-23.0,1.0,B
373.0,256.0,296.0,296.0,272.0,16300.0,-680.0,4392.0,-522.0,5.0,4.0,-13568.0,1516.0,7620.0,81.0,189.0,-122.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16320.0,-968.0,4884.0,-456.0,-79.0,28.0,-13408.0,1436.0,7476.0,-190.0,59.0,-25.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16196.0,-928.0,4748.0,-409.0,-4.0,-124.0,-13580.0,1608.0,7680.0,-122.0,14.0,-101.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16224.0,-788.0,4680.0,-430.0,-54.0,81.0,-13512.0,1684.0,7440.0,-171.0,126.0,58.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16204.0,-796.0,4632.0,-471.0,60.0,-93.0,-13416.0,1580.0,7628.0,112.0,63.0,-170.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16332.0,-800.0,4444.0,-280.0,-122.0,-24.0,-13448.0,1588.0,7672.0,-116.0,101.0,97.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16256.0,-788.0,4820.0,-301.0,-219.0,-34.0,-13520.0,1708.0,7728.0,-30.0,227.0,-71.0,1.0,B
373.0,256.0,296.0,296.0,272.0,16336.0,-844.0,4644.0,-235.0,-63.0,-46.0,-13384.0,1740.0,7600.0,-196.0,145.0,17.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16400.0,-1276.0,4628.0,-308.0,-39.0,-5.0,-13460.0,1648.0,7484.0,-82.0,151.0,-220.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16372.0,-848.0,4644.0,-349.0,-7.0,-5.0,-13608.0,1496.0,7736.0,-159.0,86.0,-77.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16488.0,-1040.0,4476.0,-258.0,-40.0,58.0,-13480.0,1688.0,7448.0,3.0,128.0,-37.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16208.0,-792.0,4436.0,-394.0,-120.0,-73.0,-13604.0,1580.0,7404.0,-57.0,149.0,-195.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16212.0,-1148.0,4728.0,-290.0,-114.0,-88.0,-13448.0,1512.0,7572.0,-136.0,102.0,-59.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16380.0,-920.0,4496.0,-449.0,-28.0,30.0,-13508.0,1532.0,7580.0,47.0,34.0,-185.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16292.0,-760.0,4620.0,-325.0,51.0,-40.0,-13344.0,1636.0,7624.0,20.0,87.0,-34.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16436.0,-784.0,4560.0,-527.0,14.0,21.0,-13588.0,1672.0,7712.0,-132.0,-114.0,-57.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16284.0,-1092.0,4584.0,-417.0,-40.0,-18.0,-13412.0,1616.0,7440.0,15.0,57.0,-96.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16292.0,-568.0,4600.0,-239.0,-70.0,-168.0,-13612.0,1736.0,7396.0,-167.0,215.0,-96.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16308.0,-836.0,4868.0,-393.0,65.0,-37.0,-13420.0,1440.0,7212.0,27.0,184.0,-10.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16340.0,-920.0,4720.0,-359.0,6.0,-98.0,-13440.0,1800.0,7376.0,-146.0,193.0,-252.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16332.0,-972.0,4676.0,-247.0,-43.0,36.0,-13356.0,1836.0,7580.0,-185.0,31.0,45.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16416.0,-1148.0,4604.0,-375.0,79.0,-85.0,-13480.0,1624.0,7528.0,26.0,108.0,-115.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16272.0,-860.0,4716.0,-355.0,96.0,-61.0,-13620.0,1740.0,7516.0,-112.0,-17.0,-94.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16300.0,-708.0,4500.0,-291.0,11.0,-72.0,-13472.0,1760.0,7432.0,-130.0,123.0,-96.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16100.0,-896.0,4816.0,-338.0,-45.0,-38.0,-13540.0,1508.0,7532.0,-145.0,177.0,-128.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16200.0,-768.0,4780.0,-296.0,40.0,37.0,-13396.0,1704.0,7512.0,-138.0,51.0,-100.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16280.0,-1008.0,4632.0,-431.0,-11.0,104.0,-13424.0,1640.0,7540.0,-132.0,52.0,-180.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16212.0,-780.0,4680.0,-345.0,36.0,-87.0,-13636.0,1504.0,7432.0,-77.0,61.0,-173.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16296.0,-896.0,4560.0,-401.0,-272.0,-100.0,-13292.0,1544.0,7628.0,-10.0,92.0,-71.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16468.0,-852.0,4576.0,-439.0,11.0,29.0,-13524.0,1560.0,7392.0,-38.0,220.0,-153.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16280.0,-964.0,4736.0,-451.0,79.0,41.0,-13556.0,1396.0,7408.0,-96.0,140.0,-165.0,1.0,B
373.0,255.0,296.0,296.0,272.0,16296.0,-1120.0,4788.0,-497.0,-115.0,-117.0,-13508.0,1628.0,7676.0,-91.0,128.0,-57.0,1.0,B
373.0,255.0,296.0,297.0,272.0,16316.0,-1048.0,4776.0,-310.0,31.0,47.0,-13576.0,1508.0,7464.0,-42.0,149.0,27.0,1.0,B
373.0,255.0,297.0,296.0,272.0,16372.0,-1028.0,4700.0,-299.0,9.0,9.0,-13456.0,1800.0,7428.0,-19.0,-17.0,-183.0,1.0,B
373.0,256.0,296.0,297.0,272.0,16348.0,-1140.0,4780.0,-301.0,20.0,-67.0,-13600.0,1596.0,7228.0,-26.0,-213.0,-229.0,1.0,B
